,Name,Colors_x,Year,Genre,Style,Link,Colors_y
1358,Ruins of Montmajour,"('Ivory', 'Black Shadows', 'Gray', 'Gray', 'Gray')",1888,sketch and study,Post-Impressionism,https://uploads5.wikiart.org/images/vincent-van-gogh/ruins-of-montmajour-1888-1.jpg!Large.jpg,Gray
1358,Ruins of Montmajour,"('Ivory', 'Black Shadows', 'Gray', 'Gray', 'Gray')",1888,sketch and study,Post-Impressionism,https://uploads5.wikiart.org/images/vincent-van-gogh/ruins-of-montmajour-1888-1.jpg!Large.jpg,Gray
1358,Ruins of Montmajour,"('Ivory', 'Black Shadows', 'Gray', 'Gray', 'Gray')",1888,sketch and study,Post-Impressionism,https://uploads5.wikiart.org/images/vincent-van-gogh/ruins-of-montmajour-1888-1.jpg!Large.jpg,Gray
1359,Seascape at Saintes-Maries,"('Medium Slate', 'Iceberg', 'Light Steel', 'Lemon Chiffon', 'Tomato')",1888,marina,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/seascape-at-saintes-maries-1888.jpg!Large.jpg,Medium Slate
1359,Seascape at Saintes-Maries,"('Medium Slate', 'Iceberg', 'Light Steel', 'Lemon Chiffon', 'Tomato')",1888,marina,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/seascape-at-saintes-maries-1888.jpg!Large.jpg,Iceberg
1359,Seascape at Saintes-Maries,"('Medium Slate', 'Iceberg', 'Light Steel', 'Lemon Chiffon', 'Tomato')",1888,marina,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/seascape-at-saintes-maries-1888.jpg!Large.jpg,Light Steel
1359,Seascape at Saintes-Maries,"('Medium Slate', 'Iceberg', 'Light Steel', 'Lemon Chiffon', 'Tomato')",1888,marina,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/seascape-at-saintes-maries-1888.jpg!Large.jpg,Lemon Chiffon
1359,Seascape at Saintes-Maries,"('Medium Slate', 'Iceberg', 'Light Steel', 'Lemon Chiffon', 'Tomato')",1888,marina,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/seascape-at-saintes-maries-1888.jpg!Large.jpg,Tomato
1360,Self Portrait,"('Dark Olive', 'Dark Olive', 'Vegas Gold', 'Ochre', 'Golden Brown')",1888,self-portrait,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/self-portrait-1888.jpg!Large.jpg,Dark Olive
1360,Self Portrait,"('Dark Olive', 'Dark Olive', 'Vegas Gold', 'Ochre', 'Golden Brown')",1888,self-portrait,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/self-portrait-1888.jpg!Large.jpg,Dark Olive
1360,Self Portrait,"('Dark Olive', 'Dark Olive', 'Vegas Gold', 'Ochre', 'Golden Brown')",1888,self-portrait,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/self-portrait-1888.jpg!Large.jpg,Vegas Gold
1360,Self Portrait,"('Dark Olive', 'Dark Olive', 'Vegas Gold', 'Ochre', 'Golden Brown')",1888,self-portrait,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/self-portrait-1888.jpg!Large.jpg,Ochre
1360,Self Portrait,"('Dark Olive', 'Dark Olive', 'Vegas Gold', 'Ochre', 'Golden Brown')",1888,self-portrait,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/self-portrait-1888.jpg!Large.jpg,Golden Brown
1361,Self Portrait,"('Aquamarine', 'Light Yellow', 'Goldenrod', 'Carrot Orange', 'Chocolate')",1888,self-portrait,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/self-portrait-1888-1.jpg!Large.jpg,Aquamarine
1361,Self Portrait,"('Aquamarine', 'Light Yellow', 'Goldenrod', 'Carrot Orange', 'Chocolate')",1888,self-portrait,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/self-portrait-1888-1.jpg!Large.jpg,Light Yellow
1361,Self Portrait,"('Aquamarine', 'Light Yellow', 'Goldenrod', 'Carrot Orange', 'Chocolate')",1888,self-portrait,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/self-portrait-1888-1.jpg!Large.jpg,Goldenrod
1361,Self Portrait,"('Aquamarine', 'Light Yellow', 'Goldenrod', 'Carrot Orange', 'Chocolate')",1888,self-portrait,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/self-portrait-1888-1.jpg!Large.jpg,Carrot Orange
1361,Self Portrait,"('Aquamarine', 'Light Yellow', 'Goldenrod', 'Carrot Orange', 'Chocolate')",1888,self-portrait,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/self-portrait-1888-1.jpg!Large.jpg,Chocolate
1362,Self Portrait as an Artist,"('Royal Blue', 'Steel Blue', 'Bone', 'Camel', 'Copper')",1888,self-portrait,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/self-portrait-as-an-artist-1888.jpg!Large.jpg,Royal Blue
1362,Self Portrait as an Artist,"('Royal Blue', 'Steel Blue', 'Bone', 'Camel', 'Copper')",1888,self-portrait,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/self-portrait-as-an-artist-1888.jpg!Large.jpg,Steel Blue
1362,Self Portrait as an Artist,"('Royal Blue', 'Steel Blue', 'Bone', 'Camel', 'Copper')",1888,self-portrait,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/self-portrait-as-an-artist-1888.jpg!Large.jpg,Bone
1362,Self Portrait as an Artist,"('Royal Blue', 'Steel Blue', 'Bone', 'Camel', 'Copper')",1888,self-portrait,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/self-portrait-as-an-artist-1888.jpg!Large.jpg,Camel
1362,Self Portrait as an Artist,"('Royal Blue', 'Steel Blue', 'Bone', 'Camel', 'Copper')",1888,self-portrait,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/self-portrait-as-an-artist-1888.jpg!Large.jpg,Copper
1363,Self Portrait Dedicated to Paul Gauguin,"('Deep Space', 'Mantis', 'Pale Green', 'Light Goldenrod', 'Coffee')",1888,self-portrait,Post-Impressionism,https://uploads5.wikiart.org/images/vincent-van-gogh/self-portrait-dedicated-to-paul-gauguin-1888.jpg!Large.jpg,Deep Space
1363,Self Portrait Dedicated to Paul Gauguin,"('Deep Space', 'Mantis', 'Pale Green', 'Light Goldenrod', 'Coffee')",1888,self-portrait,Post-Impressionism,https://uploads5.wikiart.org/images/vincent-van-gogh/self-portrait-dedicated-to-paul-gauguin-1888.jpg!Large.jpg,Mantis
1363,Self Portrait Dedicated to Paul Gauguin,"('Deep Space', 'Mantis', 'Pale Green', 'Light Goldenrod', 'Coffee')",1888,self-portrait,Post-Impressionism,https://uploads5.wikiart.org/images/vincent-van-gogh/self-portrait-dedicated-to-paul-gauguin-1888.jpg!Large.jpg,Pale Green
1363,Self Portrait Dedicated to Paul Gauguin,"('Deep Space', 'Mantis', 'Pale Green', 'Light Goldenrod', 'Coffee')",1888,self-portrait,Post-Impressionism,https://uploads5.wikiart.org/images/vincent-van-gogh/self-portrait-dedicated-to-paul-gauguin-1888.jpg!Large.jpg,Light Goldenrod
1363,Self Portrait Dedicated to Paul Gauguin,"('Deep Space', 'Mantis', 'Pale Green', 'Light Goldenrod', 'Coffee')",1888,self-portrait,Post-Impressionism,https://uploads5.wikiart.org/images/vincent-van-gogh/self-portrait-dedicated-to-paul-gauguin-1888.jpg!Large.jpg,Coffee
1364,Self-Portrait,"('Earth Yellow', 'Indian Yellow', 'Sepia', 'Smoky Black', 'Sienna')",1888,self-portrait,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/self-portrait-1888-2.jpg!Large.jpg,Earth Yellow
1364,Self-Portrait,"('Earth Yellow', 'Indian Yellow', 'Sepia', 'Smoky Black', 'Sienna')",1888,self-portrait,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/self-portrait-1888-2.jpg!Large.jpg,Indian Yellow
1364,Self-Portrait,"('Earth Yellow', 'Indian Yellow', 'Sepia', 'Smoky Black', 'Sienna')",1888,self-portrait,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/self-portrait-1888-2.jpg!Large.jpg,Sepia
1364,Self-Portrait,"('Earth Yellow', 'Indian Yellow', 'Sepia', 'Smoky Black', 'Sienna')",1888,self-portrait,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/self-portrait-1888-2.jpg!Large.jpg,Smoky Black
1364,Self-Portrait,"('Earth Yellow', 'Indian Yellow', 'Sepia', 'Smoky Black', 'Sienna')",1888,self-portrait,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/self-portrait-1888-2.jpg!Large.jpg,Sienna
1365,Selfportrait on the Road to Tarascon (The Painter on His Way to Work),"('Celadon', 'Dark Olive', 'Earth Yellow', 'Metallic Sunburst', 'Indian Red')",1888,self-portrait,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/selfportrait-on-the-road-to-tarascon-the-painter-on-his-way-to-work-1888.jpg!Large.jpg,Celadon
1365,Selfportrait on the Road to Tarascon (The Painter on His Way to Work),"('Celadon', 'Dark Olive', 'Earth Yellow', 'Metallic Sunburst', 'Indian Red')",1888,self-portrait,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/selfportrait-on-the-road-to-tarascon-the-painter-on-his-way-to-work-1888.jpg!Large.jpg,Dark Olive
1365,Selfportrait on the Road to Tarascon (The Painter on His Way to Work),"('Celadon', 'Dark Olive', 'Earth Yellow', 'Metallic Sunburst', 'Indian Red')",1888,self-portrait,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/selfportrait-on-the-road-to-tarascon-the-painter-on-his-way-to-work-1888.jpg!Large.jpg,Earth Yellow
1365,Selfportrait on the Road to Tarascon (The Painter on His Way to Work),"('Celadon', 'Dark Olive', 'Earth Yellow', 'Metallic Sunburst', 'Indian Red')",1888,self-portrait,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/selfportrait-on-the-road-to-tarascon-the-painter-on-his-way-to-work-1888.jpg!Large.jpg,Metallic Sunburst
1365,Selfportrait on the Road to Tarascon (The Painter on His Way to Work),"('Celadon', 'Dark Olive', 'Earth Yellow', 'Metallic Sunburst', 'Indian Red')",1888,self-portrait,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/selfportrait-on-the-road-to-tarascon-the-painter-on-his-way-to-work-1888.jpg!Large.jpg,Indian Red
1366,Sketch of a Seated Woman,"('Gray', 'Gray', 'Gray', 'Gray', 'Gray')",1888,sketch and study,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/sketch-of-a-seated-woman-1888.jpg!Large.jpg,Gray
1366,Sketch of a Seated Woman,"('Gray', 'Gray', 'Gray', 'Gray', 'Gray')",1888,sketch and study,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/sketch-of-a-seated-woman-1888.jpg!Large.jpg,Gray
1366,Sketch of a Seated Woman,"('Gray', 'Gray', 'Gray', 'Gray', 'Gray')",1888,sketch and study,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/sketch-of-a-seated-woman-1888.jpg!Large.jpg,Gray
1366,Sketch of a Seated Woman,"('Gray', 'Gray', 'Gray', 'Gray', 'Gray')",1888,sketch and study,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/sketch-of-a-seated-woman-1888.jpg!Large.jpg,Gray
1366,Sketch of a Seated Woman,"('Gray', 'Gray', 'Gray', 'Gray', 'Gray')",1888,sketch and study,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/sketch-of-a-seated-woman-1888.jpg!Large.jpg,Gray
1367,Snowy Landscape with Arles in the Background,"('Steel Blue', 'Pale Turquoise', 'Light Cyan', 'Sepia', 'Firebrick')",1888,landscape,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/snowy-landscape-with-arles-in-the-background-1888.jpg!Large.jpg,Steel Blue
1367,Snowy Landscape with Arles in the Background,"('Steel Blue', 'Pale Turquoise', 'Light Cyan', 'Sepia', 'Firebrick')",1888,landscape,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/snowy-landscape-with-arles-in-the-background-1888.jpg!Large.jpg,Pale Turquoise
1367,Snowy Landscape with Arles in the Background,"('Steel Blue', 'Pale Turquoise', 'Light Cyan', 'Sepia', 'Firebrick')",1888,landscape,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/snowy-landscape-with-arles-in-the-background-1888.jpg!Large.jpg,Light Cyan
1367,Snowy Landscape with Arles in the Background,"('Steel Blue', 'Pale Turquoise', 'Light Cyan', 'Sepia', 'Firebrick')",1888,landscape,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/snowy-landscape-with-arles-in-the-background-1888.jpg!Large.jpg,Sepia
1367,Snowy Landscape with Arles in the Background,"('Steel Blue', 'Pale Turquoise', 'Light Cyan', 'Sepia', 'Firebrick')",1888,landscape,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/snowy-landscape-with-arles-in-the-background-1888.jpg!Large.jpg,Firebrick
1368,Snowy Landscape with Arles in the Background,"('Light Sky', 'Light Cyan', 'Brass', 'French Beige', 'Sienna')",1888,landscape,Post-Impressionism,https://uploads3.wikiart.org/images/vincent-van-gogh/snowy-landscape-with-arles-in-the-background-1888-1.jpg!Large.jpg,Light Sky
1368,Snowy Landscape with Arles in the Background,"('Light Sky', 'Light Cyan', 'Brass', 'French Beige', 'Sienna')",1888,landscape,Post-Impressionism,https://uploads3.wikiart.org/images/vincent-van-gogh/snowy-landscape-with-arles-in-the-background-1888-1.jpg!Large.jpg,Light Cyan
1368,Snowy Landscape with Arles in the Background,"('Light Sky', 'Light Cyan', 'Brass', 'French Beige', 'Sienna')",1888,landscape,Post-Impressionism,https://uploads3.wikiart.org/images/vincent-van-gogh/snowy-landscape-with-arles-in-the-background-1888-1.jpg!Large.jpg,Brass
1368,Snowy Landscape with Arles in the Background,"('Light Sky', 'Light Cyan', 'Brass', 'French Beige', 'Sienna')",1888,landscape,Post-Impressionism,https://uploads3.wikiart.org/images/vincent-van-gogh/snowy-landscape-with-arles-in-the-background-1888-1.jpg!Large.jpg,French Beige
1368,Snowy Landscape with Arles in the Background,"('Light Sky', 'Light Cyan', 'Brass', 'French Beige', 'Sienna')",1888,landscape,Post-Impressionism,https://uploads3.wikiart.org/images/vincent-van-gogh/snowy-landscape-with-arles-in-the-background-1888-1.jpg!Large.jpg,Sienna
1369,Sower,"('Pear', 'Pear', 'Lemon Curry', 'Goldenrod', 'Dark Sienna')",1888,genre painting,Post-Impressionism,https://uploads7.wikiart.org/images/vincent-van-gogh/sower-1888.jpg!Large.jpg,Pear
1369,Sower,"('Pear', 'Pear', 'Lemon Curry', 'Goldenrod', 'Dark Sienna')",1888,genre painting,Post-Impressionism,https://uploads7.wikiart.org/images/vincent-van-gogh/sower-1888.jpg!Large.jpg,Pear
1369,Sower,"('Pear', 'Pear', 'Lemon Curry', 'Goldenrod', 'Dark Sienna')",1888,genre painting,Post-Impressionism,https://uploads7.wikiart.org/images/vincent-van-gogh/sower-1888.jpg!Large.jpg,Lemon Curry
1369,Sower,"('Pear', 'Pear', 'Lemon Curry', 'Goldenrod', 'Dark Sienna')",1888,genre painting,Post-Impressionism,https://uploads7.wikiart.org/images/vincent-van-gogh/sower-1888.jpg!Large.jpg,Goldenrod
1369,Sower,"('Pear', 'Pear', 'Lemon Curry', 'Goldenrod', 'Dark Sienna')",1888,genre painting,Post-Impressionism,https://uploads7.wikiart.org/images/vincent-van-gogh/sower-1888.jpg!Large.jpg,Dark Sienna
1370,Sower,"('Steel Blue', 'Cadet Blue', 'Minion Yellow', 'Earth Yellow', 'Camel')",1888,genre painting,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/sower-1888-1.jpg!Large.jpg,Steel Blue
1370,Sower,"('Steel Blue', 'Cadet Blue', 'Minion Yellow', 'Earth Yellow', 'Camel')",1888,genre painting,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/sower-1888-1.jpg!Large.jpg,Cadet Blue
1370,Sower,"('Steel Blue', 'Cadet Blue', 'Minion Yellow', 'Earth Yellow', 'Camel')",1888,genre painting,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/sower-1888-1.jpg!Large.jpg,Minion Yellow
1370,Sower,"('Steel Blue', 'Cadet Blue', 'Minion Yellow', 'Earth Yellow', 'Camel')",1888,genre painting,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/sower-1888-1.jpg!Large.jpg,Earth Yellow
1370,Sower,"('Steel Blue', 'Cadet Blue', 'Minion Yellow', 'Earth Yellow', 'Camel')",1888,genre painting,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/sower-1888-1.jpg!Large.jpg,Camel
1371,Sower and Trunk of an Old Yew Tree,"('Wheat', 'Burlywood', 'Tan', 'Peach Puff', 'Van Dyke')",1888,sketch and study,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/sower-and-trunk-of-an-old-yew-tree-1888.jpg!Large.jpg,Wheat
1371,Sower and Trunk of an Old Yew Tree,"('Wheat', 'Burlywood', 'Tan', 'Peach Puff', 'Van Dyke')",1888,sketch and study,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/sower-and-trunk-of-an-old-yew-tree-1888.jpg!Large.jpg,Burlywood
1371,Sower and Trunk of an Old Yew Tree,"('Wheat', 'Burlywood', 'Tan', 'Peach Puff', 'Van Dyke')",1888,sketch and study,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/sower-and-trunk-of-an-old-yew-tree-1888.jpg!Large.jpg,Tan
1371,Sower and Trunk of an Old Yew Tree,"('Wheat', 'Burlywood', 'Tan', 'Peach Puff', 'Van Dyke')",1888,sketch and study,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/sower-and-trunk-of-an-old-yew-tree-1888.jpg!Large.jpg,Peach Puff
1371,Sower and Trunk of an Old Yew Tree,"('Wheat', 'Burlywood', 'Tan', 'Peach Puff', 'Van Dyke')",1888,sketch and study,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/sower-and-trunk-of-an-old-yew-tree-1888.jpg!Large.jpg,Van Dyke
1372,Sower with Setting Sun,"('Wheat', 'Bistre', 'French Bistre', 'Grullo', 'Cornsilk')",1888,sketch and study,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/sower-with-setting-sun-1888.jpg!Large.jpg,Wheat
1372,Sower with Setting Sun,"('Wheat', 'Bistre', 'French Bistre', 'Grullo', 'Cornsilk')",1888,sketch and study,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/sower-with-setting-sun-1888.jpg!Large.jpg,Bistre
1372,Sower with Setting Sun,"('Wheat', 'Bistre', 'French Bistre', 'Grullo', 'Cornsilk')",1888,sketch and study,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/sower-with-setting-sun-1888.jpg!Large.jpg,French Bistre
1372,Sower with Setting Sun,"('Wheat', 'Bistre', 'French Bistre', 'Grullo', 'Cornsilk')",1888,sketch and study,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/sower-with-setting-sun-1888.jpg!Large.jpg,Grullo
1372,Sower with Setting Sun,"('Wheat', 'Bistre', 'French Bistre', 'Grullo', 'Cornsilk')",1888,sketch and study,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/sower-with-setting-sun-1888.jpg!Large.jpg,Cornsilk
1373,Sower with Setting Sun,"('Old Burgundy', 'Wheat', 'Lemon Chiffon', 'Gray', 'Bisque')",1888,sketch and study,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/sower-with-setting-sun-1888-1.jpg!Large.jpg,Old Burgundy
1373,Sower with Setting Sun,"('Old Burgundy', 'Wheat', 'Lemon Chiffon', 'Gray', 'Bisque')",1888,sketch and study,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/sower-with-setting-sun-1888-1.jpg!Large.jpg,Wheat
1373,Sower with Setting Sun,"('Old Burgundy', 'Wheat', 'Lemon Chiffon', 'Gray', 'Bisque')",1888,sketch and study,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/sower-with-setting-sun-1888-1.jpg!Large.jpg,Lemon Chiffon
1373,Sower with Setting Sun,"('Old Burgundy', 'Wheat', 'Lemon Chiffon', 'Gray', 'Bisque')",1888,sketch and study,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/sower-with-setting-sun-1888-1.jpg!Large.jpg,Gray
1373,Sower with Setting Sun,"('Old Burgundy', 'Wheat', 'Lemon Chiffon', 'Gray', 'Bisque')",1888,sketch and study,Post-Impressionism,https://uploads8.wikiart.org/images/vincent-van-gogh/sower-with-setting-sun-1888-1.jpg!Large.jpg,Bisque
